id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
1,\core\event\user_loggedin,core,loggedin,user,user,2.0,r,0,1,10,0,2,0,,0,"a:2:{s:8:""username"";s:5:""admin"";s:13:""extrauserinfo"";a:0:{}}",1781601876,web,134.115.29.10,
2,\core\event\user_password_updated,core,updated,user_password,,,u,0,5,30,2,2,0,2.0,0,"a:1:{s:14:""forgottenreset"";b:0;}",1781602139,web,134.115.29.10,
3,\core\event\user_updated,core,updated,user,user,2.0,u,0,5,30,2,2,0,2.0,0,N;,1781602140,web,134.115.29.10,
553,\core\event\config_log_created,core,created,config_log,config_log,1203.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""field_updateremote_city"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
554,\core\event\config_log_created,core,created,config_log,config_log,1204.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""field_lock_city"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
555,\core\event\config_log_created,core,created,config_log,config_log,1205.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""field_map_country"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
556,\core\event\config_log_created,core,created,config_log,config_log,1206.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""field_updatelocal_country"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
557,\core\event\config_log_created,core,created,config_log,config_log,1207.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_updateremote_country"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
558,\core\event\config_log_created,core,created,config_log,config_log,1208.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""field_lock_country"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
559,\core\event\config_log_created,core,created,config_log,config_log,1209.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""field_map_lang"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
560,\core\event\config_log_created,core,created,config_log,config_log,1210.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_updatelocal_lang"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
561,\core\event\config_log_created,core,created,config_log,config_log,1211.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""field_updateremote_lang"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
562,\core\event\config_log_created,core,created,config_log,config_log,1212.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""field_lock_lang"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
563,\core\event\config_log_created,core,created,config_log,config_log,1213.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""field_map_description"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
564,\core\event\config_log_created,core,created,config_log,config_log,1214.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""field_updatelocal_description"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
565,\core\event\config_log_created,core,created,config_log,config_log,1215.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:30:""field_updateremote_description"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
566,\core\event\config_log_created,core,created,config_log,config_log,1216.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_lock_description"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
567,\core\event\config_log_created,core,created,config_log,config_log,1217.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""field_map_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
568,\core\event\config_log_created,core,created,config_log,config_log,1218.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_updatelocal_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
569,\core\event\config_log_created,core,created,config_log,config_log,1219.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""field_updateremote_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
570,\core\event\config_log_created,core,created,config_log,config_log,1220.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""field_lock_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
571,\core\event\config_log_created,core,created,config_log,config_log,1221.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""field_map_institution"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
572,\core\event\config_log_created,core,created,config_log,config_log,1222.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""field_updatelocal_institution"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
573,\core\event\config_log_created,core,created,config_log,config_log,1223.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:30:""field_updateremote_institution"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
574,\core\event\config_log_created,core,created,config_log,config_log,1224.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_lock_institution"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
575,\core\event\config_log_created,core,created,config_log,config_log,1225.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""field_map_department"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
576,\core\event\config_log_created,core,created,config_log,config_log,1226.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""field_updatelocal_department"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
577,\core\event\config_log_created,core,created,config_log,config_log,1227.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""field_updateremote_department"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
578,\core\event\config_log_created,core,created,config_log,config_log,1228.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""field_lock_department"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
579,\core\event\config_log_created,core,created,config_log,config_log,1229.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""field_map_phone1"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
580,\core\event\config_log_created,core,created,config_log,config_log,1230.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""field_updatelocal_phone1"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
581,\core\event\config_log_created,core,created,config_log,config_log,1231.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""field_updateremote_phone1"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
582,\core\event\config_log_created,core,created,config_log,config_log,1232.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""field_lock_phone1"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
583,\core\event\config_log_created,core,created,config_log,config_log,1233.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""field_map_phone2"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
584,\core\event\config_log_created,core,created,config_log,config_log,1234.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""field_updatelocal_phone2"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
585,\core\event\config_log_created,core,created,config_log,config_log,1235.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""field_updateremote_phone2"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
586,\core\event\config_log_created,core,created,config_log,config_log,1236.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""field_lock_phone2"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
587,\core\event\config_log_created,core,created,config_log,config_log,1237.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""field_map_address"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
588,\core\event\config_log_created,core,created,config_log,config_log,1238.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""field_updatelocal_address"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
589,\core\event\config_log_created,core,created,config_log,config_log,1239.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_updateremote_address"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
590,\core\event\config_log_created,core,created,config_log,config_log,1240.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""field_lock_address"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
591,\core\event\config_log_created,core,created,config_log,config_log,1241.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""field_map_firstnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
592,\core\event\config_log_created,core,created,config_log,config_log,1242.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""field_updatelocal_firstnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
593,\core\event\config_log_created,core,created,config_log,config_log,1243.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:36:""field_updateremote_firstnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
594,\core\event\config_log_created,core,created,config_log,config_log,1244.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""field_lock_firstnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
595,\core\event\config_log_created,core,created,config_log,config_log,1245.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_map_lastnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602153,web,134.115.29.10,
596,\core\event\config_log_created,core,created,config_log,config_log,1246.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:34:""field_updatelocal_lastnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
597,\core\event\config_log_created,core,created,config_log,config_log,1247.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:35:""field_updateremote_lastnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
598,\core\event\config_log_created,core,created,config_log,config_log,1248.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""field_lock_lastnamephonetic"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
599,\core\event\config_log_created,core,created,config_log,config_log,1249.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""field_map_middlename"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
600,\core\event\config_log_created,core,created,config_log,config_log,1250.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""field_updatelocal_middlename"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
601,\core\event\config_log_created,core,created,config_log,config_log,1251.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""field_updateremote_middlename"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
602,\core\event\config_log_created,core,created,config_log,config_log,1252.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""field_lock_middlename"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
603,\core\event\config_log_created,core,created,config_log,config_log,1253.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""field_map_alternatename"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
604,\core\event\config_log_created,core,created,config_log,config_log,1254.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:31:""field_updatelocal_alternatename"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
605,\core\event\config_log_created,core,created,config_log,config_log,1255.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:32:""field_updateremote_alternatename"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
606,\core\event\config_log_created,core,created,config_log,config_log,1256.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""field_lock_alternatename"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}",1781602154,web,134.115.29.10,
607,\core\event\config_log_created,core,created,config_log,config_log,1257.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""field_map_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
608,\core\event\config_log_created,core,created,config_log,config_log,1258.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""field_updatelocal_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
609,\core\event\config_log_created,core,created,config_log,config_log,1259.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""field_updateremote_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
610,\core\event\config_log_created,core,created,config_log,config_log,1260.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""field_lock_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
611,\core\event\config_log_created,core,created,config_log,config_log,1261.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""field_map_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
612,\core\event\config_log_created,core,created,config_log,config_log,1262.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_updatelocal_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
613,\core\event\config_log_created,core,created,config_log,config_log,1263.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""field_updateremote_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
614,\core\event\config_log_created,core,created,config_log,config_log,1264.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""field_lock_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
615,\core\event\config_log_created,core,created,config_log,config_log,1265.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""field_map_email"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
616,\core\event\config_log_created,core,created,config_log,config_log,1266.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""field_updatelocal_email"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
617,\core\event\config_log_created,core,created,config_log,config_log,1267.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:24:""field_updateremote_email"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
618,\core\event\config_log_created,core,created,config_log,config_log,1268.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:16:""field_lock_email"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
619,\core\event\config_log_created,core,created,config_log,config_log,1269.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""field_map_city"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
620,\core\event\config_log_created,core,created,config_log,config_log,1270.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_updatelocal_city"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
621,\core\event\config_log_created,core,created,config_log,config_log,1271.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""field_updateremote_city"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
622,\core\event\config_log_created,core,created,config_log,config_log,1272.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""field_lock_city"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
623,\core\event\config_log_created,core,created,config_log,config_log,1273.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:17:""field_map_country"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
624,\core\event\config_log_created,core,created,config_log,config_log,1274.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:25:""field_updatelocal_country"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
625,\core\event\config_log_created,core,created,config_log,config_log,1275.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_updateremote_country"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
626,\core\event\config_log_created,core,created,config_log,config_log,1276.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""field_lock_country"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
627,\core\event\config_log_created,core,created,config_log,config_log,1277.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:14:""field_map_lang"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
628,\core\event\config_log_created,core,created,config_log,config_log,1278.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_updatelocal_lang"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
629,\core\event\config_log_created,core,created,config_log,config_log,1279.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:23:""field_updateremote_lang"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
630,\core\event\config_log_created,core,created,config_log,config_log,1280.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:15:""field_lock_lang"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
631,\core\event\config_log_created,core,created,config_log,config_log,1281.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""field_map_description"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
632,\core\event\config_log_created,core,created,config_log,config_log,1282.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""field_updatelocal_description"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
633,\core\event\config_log_created,core,created,config_log,config_log,1283.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:30:""field_updateremote_description"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
634,\core\event\config_log_created,core,created,config_log,config_log,1284.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_lock_description"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
635,\core\event\config_log_created,core,created,config_log,config_log,1285.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:18:""field_map_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
636,\core\event\config_log_created,core,created,config_log,config_log,1286.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:26:""field_updatelocal_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
637,\core\event\config_log_created,core,created,config_log,config_log,1287.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:27:""field_updateremote_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
638,\core\event\config_log_created,core,created,config_log,config_log,1288.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:19:""field_lock_idnumber"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
639,\core\event\config_log_created,core,created,config_log,config_log,1289.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:21:""field_map_institution"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
640,\core\event\config_log_created,core,created,config_log,config_log,1290.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:29:""field_updatelocal_institution"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602155,web,134.115.29.10,
641,\core\event\config_log_created,core,created,config_log,config_log,1291.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:30:""field_updateremote_institution"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602156,web,134.115.29.10,
642,\core\event\config_log_created,core,created,config_log,config_log,1292.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:22:""field_lock_institution"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602156,web,134.115.29.10,
643,\core\event\config_log_created,core,created,config_log,config_log,1293.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:20:""field_map_department"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:9:""auth_ldap"";}",1781602156,web,134.115.29.10,
644,\core\event\config_log_created,core,created,config_log,config_log,1294.0,c,0,1,10,0,2,0,,0,"a:4:{s:4:""name"";s:28:""field_updatelocal_department"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:9:""auth_ldap"";}",1781602156,web,134.115.29.10,
